"ശ്രീനിവാസൻ: പറയെടാ... നീ അമേരിക്കയിൽ എവിടെയായിരുന്നു?
മോഹൻലാൽ: അമേരിക്കയിൽ... അതുപിന്നെ അമേരിക്കൻ ജംഗ്ഷനിൽ!
ശ്രീനിവാസൻ: ഹ ഹ ഹ... അമേരിക്കയിൽ അങ്ങോനൊരു സ്ഥലമേ ഇല്ല..!!
മോഹൻലാൽ: എന്ത് വിഢിത്തമാണീ പറയുന്നേ.. ജംഗ്ഷനില്ലാത്ത നാടുണ്ടോ?!
...
ശ്രീനിവാസൻ: How many kilometers from Washington D.C. to Miami Beach?
മോഹൻലാൽ: I am the answers. Kilometers and kilometers.. In these days of degenerating decencies of Miami beach to Washington when diplomacy and duplicity become interchangeability of from complicated from America to America.
...
മോഹൻലാൽ: You talking too much.I kick your face and getout.You talking nonsense in the house of my wife, mother and father.Uncle, send him out, out house, go go go, go away..
ജഗതി: Go away stupid, In the house of my wife and daughter, you will not see any minute of the today, GET OUTHOUSE. GET OUTHOUSE."	മഴപെയ്യുന്നു മദ്ദളം കൊട്ടുന്നു 
പ്ലെന്റി ഓഫ് ഡിസൈനിങ് വർക്ക്സ് വരാറുള്ള സ്ഥാപനമാണ് ബേബി ആർട്സ്, പ്രകാശ്. ദിവംഗതരുടെ ഫ്ലെക്സുകൾ, എ പ്ലസ് കിട്ടിയവരുടെ ഫ്ലെക്സുകൾ, ജില്ലാ കമ്മിറ്റി മെമ്പേഴ്സ്, സ്റ്റാർ സിംഗേഴ്സ്, ഡി ഫോർ ഡാൻസ്, പെരുന്നാൾ ഉത്സവക്കമ്മിറ്റി ഫ്ലെക്സുകൾ തുടങ്ങിയവ തീർത്തും ഉത്തരവാദിത്വത്തോടു കൂടി ഡിസൈൻ ചെയ്ത് കട്ടപ്പനയിൽ കൊണ്ടുപോയി പ്രിന്റ് എടുത്തു കൊടുക്കുന്ന പ്രകാശിലെ ഏക സ്ഥാപനമാണ് ബേബി ആർട്സ്. അച്ചടക്കമുള്ള ജോലിക്കാരനെയാണ് ഈ സ്ഥാപനത്തിനാവശ്യം.	മഹേഷിന്റെ പ്രതികാരം
ഇത്ര ഹാൻസമായ ഒരാൾ വിവാഹം കഴിക്കാൻ എന്തേ ഇത്ര താമസിച്ചു, എന്നായിരിക്കും സൗമ്യ ഇപ്പോൾ ചിന്തിക്കുന്നത്. ഇറ്റ്സ് സിംപ്ലി ബിക്കോസ് ഓഫ് ഐ ഡിഡ്ന്റ് ബിലീവ് ഇൻ അറേഞ്ച്ഡ് മാരേജ്. ബട്ട് ഒന്നു രണ്ടു ഗേൾസ് എന്നെ മൂഢനാക്കി പോയപ്പോൾ എനിക്ക് വിശ്വാസമായി.	മഹേഷിന്റെ പ്രതികാരം
എടാ, നമ്മുടെ ആരോഗ്യസ്ഥിതിക്കു പറ്റിയ അളാണോടാ അയാൾ? കൂളായേ നീ. കൂളായോ?	മഹേഷിന്റെ പ്രതികാരം
നല്ലൊരു മൊമെന്റ് നടക്കുന്നതിനു തൊട്ടുമുമ്പുള്ള നിമിഷം, അതു നമ്മൾ തിരിച്ചറിയണം. ക്ലിക്ക് ചെയ്യാൻ റെഡിയായിരിക്കണം. അത്രേയുള്ളു കാര്യം.	മഹേഷിന്റെ പ്രതികാരം
ഫോട്ടോഗ്രഫി പഠിപ്പിക്കാൻ പറ്റില്ല, പക്ഷേ പഠിക്കാൻ പറ്റും.	മഹേഷിന്റെ പ്രതികാരം
ഭക്ഷണം വേണേൽ വായേൽ വെച്ചു തരാം. ചവച്ച് തരാൻ പറയരുത്.	മഹേഷിന്റെ പ്രതികാരം
മറ്റുള്ളവരുടെ ജീവിതത്തിൽ കയറി അഭിപ്രായം പറയുന്നത് ഞാൻ നിർത്തി.	മഹേഷിന്റെ പ്രതികാരം
ചേട്ടന് ഇതിനെ പറ്റി വല്ല്യ ധാരണയില്ലല്ലേ?	മഹേഷിന്റെ പ്രതികാരം
ചേട്ടൻ സൂപ്പറാ..	മഹേഷിന്റെ പ്രതികാരം
"വിൻസെന്റ് ഭാവന: ഈ ലോകം എത്ര സുന്ദരമാണ്
ബേബി: വട്ടായോ?
വിൻസെന്റ് ഭാവന: എടാ ബേബീ, നീയും സുന്ദരനാടാ..
ബേബി: ഊം, വട്ടല്ല, വട്ടല്ലാ.."	മഹേഷിന്റെ പ്രതികാരം
"മഹേഷ്:എല്ലാരും പറയുന്നത് ചാച്ചന്റെ കിളി പോയി തുടങ്ങീന്നാ. ചാച്ചൻ വാഴത്തോട്ടത്തിൽ എന്നാ എടുക്കുകയായിരുന്നു?
വിൻസെന്റ് ഭാവന:കിളി വന്നോന്ന് നോക്കുവായിരുന്നു."	മഹേഷിന്റെ പ്രതികാരം
"ബേബി: സണ്ണിച്ചേട്ടാ, ചക്കയിടാൻ കേറിയതാണോ?
സണ്ണി: അല്ലെടാ, തുണിയലക്കാൻ കേറിയതാ"	മഹേഷിന്റെ പ്രതികാരം
മഹേഷേട്ടാ, മനസ്സിലായോ? ക്രിസ്പിൻ. വളവനാടൻ കപ്പിന്റെ സെമിയിൽ എന്റെ ഓവറിലാ മഹേഷേട്ടൻ നാലു സിക്സടിച്ചത്. മറന്നു പോയോ? ക്രിസ്പിൻ. റൈറ്റ് ആം, ഓവർ ദ വിക്കറ്റ, പള്ളിപ്പറമ്പന്റെ.	മഹേഷിന്റെ പ്രതികാരം
ബെന്നെറ്റ് മുതലാളീടെ ഡോബർമാന്റെ കുണ്ടീൽ പടക്കം വെച്ച് പൊട്ടിച്ചതിനു്, നിസ്സാര കേസിനാ മഹേഷേട്ടാ. എന്തു ചെയ്യാൻ പറ്റും, ല്ലേ? പക്ഷേ അതുകൊണ്ട് ഞാൻ എറണാംകുളത്തു പോയി ഫോട്ടോഷോപ്പോക്കെ പഠിച്ചു.	മഹേഷിന്റെ പ്രതികാരം
ഈ മനസ്സിൽ കുഷ്ടം വെച്ചിട്ട് എത്ര ദൈവങ്ങളുടെ ഫോട്ടോ ഫ്രെയിം ചെയ്തിട്ടും ഒരു കാര്യവുമില്ല.	മഹേഷിന്റെ പ്രതികാരം
ശ്.. നിർത്ത്. സോണിയയോട് ഇക്കാര്യം ചോദിച്ചോ? ചോദിക്കേണ്ട, ചോദിച്ചാ ഈ മുഖത്തു തുപ്പും. ഞാൻ നിർത്തി. ഐ ക്വിറ്റ്.... ഡിങ്കോൾഫി ല്ലേ? ഇത്ര ചീപ്പാണോ ആർട്ടിസ്റ്റ് ബേബി? ഞാൻ തല്ലിപ്പൊളിയാ, പക്ഷേ നമ്മുടെ സോണിയ, അവള് മുത്തല്ലേ, ബേബിച്ചേട്ടാ? മഹാന്മാരെ അടുത്തറിഞ്ഞാൽ മനസ്സിലെ വിഗ്രഹം വീണുടഞ്ഞു പോകും എന്നു പറഞ്ഞത് എത്ര സത്യാ?	മഹേഷിന്റെ പ്രതികാരം
"ജിംസൺ: ലാസ്റ്റ് ഒന്നു കൈവിട്ടു പോയി. ഇല്ലേൽ ഞാൻ പൂട്ടിയേനെ..
മഹേഷ്: ഞാൻ വല്ല്യ തല്ലുകാരനൊന്നുമല്ല. ഇങ്ങനെയൊരു അത്യാവശ്യമായതു കൊണ്ടുമാത്രം."	മഹേഷിന്റെ പ്രതികാരം
തോറ്റവന്റെ വിഷമം തോറ്റവനെ അറിയൂ പുണ്യാളാ.	പ്രാഞ്ചിയേട്ടൻ ആന്റ് ദി സെയ്ന്റ്
എന്ത് കുന്തം ചെയ്താലും വേണ്ടില്ല, പയ്യൻ എസ് എസ് എൽ സി ചാടി മറിയണം.	പ്രാഞ്ചിയേട്ടൻ ആന്റ് ദി സെയ്ന്റ്
പൂരങ്ങളുടെ പൂരമായ പൂരത്തിന്റെ പെരുമ, കരിവീരൻ ശിരസ്സിലേറ്റുന്ന തിടമ്പുപോലെ അണിഞ്ഞുനിൽക്കുന്ന തൃശ്ശിവപേരൂർ പട്ടണത്തിന്റെ പൊന്നോമന പുത്രന്മാരുടെ സാംസ്കാരിക കൂട്ടായ്മയായ ഈ ക്ലബ്ബിന്റെ സാരഥ്യം ഏറ്റെടുക്കാൻ എന്നോട് ആവശ്യപ്പെട്ട എന്റെ പ്രിയപ്പെട്ട സുഹൃത്തുക്കളേ, നിങ്ങൾക്ക് എന്റെ നമസ്കാരം.	പ്രാഞ്ചിയേട്ടൻ ആന്റ് ദി സെയ്ന്റ്
വെറുതെ ഒരു കുടുംബം കലക്കാം എന്ന് വിചാരിച്ചു. അതിനും സമ്മതിക്കില്ല. ഭാര്യേനെ വിശ്വാസമുള്ള കുറേ തെണ്ടികൾ ഇറങ്ങീട്ടുണ്ട്.	പ്രാഞ്ചിയേട്ടൻ ആന്റ് ദി സെയ്ന്റ്
അതെ, സംശയാസ്പദമായ സാഹചര്യത്തില് നിങ്ങൾടെ ഭാര്യ ഉണ്ടല്ലോ ഓമന ഡോക്ടര്... അരി പ്രാഞ്ചിടെ വീട്ടിലേക്ക് കേറിപോണത് കണ്ടല്ലോ...	പ്രാഞ്ചിയേട്ടൻ ആന്റ് ദി സെയ്ന്റ്
കാവലില്ലാത്ത കൊട്ടാരത്തിൽ പാതിരായ്ക്കു കയറി മുച്ചൂടു മുടിക്കലല്ല യുദ്ധം.	പഴശ്ശിരാജ
ഹം ഗുർഖ ഹും ഹൈ ഹെ	ഗാന്ധിനഗർ സെക്കന്റ് സ്ട്രീറ്റ്
രാം സിംഗ് ഭീം സിംഗ് കാ ബേട്ടാ	ഗാന്ധിനഗർ സെക്കന്റ് സ്ട്രീറ്റ്
നിന്റെയൊക്കെ അമ്മയെ കെട്ടിയ പിശാച് തന്നെയാ.	ഗോഡ്ഫാദർ
ആനയുടെ ചെവിട്ടില് മാത്രമല്ല, നിന്റെ അമ്മേടെ ചെവിട്ടിലും വെക്കടാ പഞ്ഞി.	ഗോഡ്ഫാദർ
വാക്കു പറഞ്ഞാൽ വാക്കായി തന്നെയിരിക്കണം.പ്രവർത്തിച്ചു വാക്കിനെ ഒരിക്കലും നശിപ്പിക്കരുത്.	ഗോഡ്ഫാദർ
ഇങ്ങനെയുണ്ടോ ഒരച്ഛൻ.അതൊക്കെ നമ്മുടെ വാപ്പ.ഞാൻ ജനിച്ച് മൂന്നിന്റെ അന്ന് ആള് ഡിം!ഇതിങ്ങനെ കിടക്കുകയല്ലേ.എന്നിട്ട് ആഴ്ചയിലാഴ്ച്ചയിലോരോ ശപഥവും.	ഗോഡ്ഫാദർ
നീ വയറുനിറച്ചു കുടിയെടാ. അച്ചൂന് ഇപ്പോ എന്നും ഓണമാണല്ലാ. തിരുവോണം. കടലമ്മ കൈനിറച്ചു തരണൊണ്ട്. കായ് കെട്ടിപ്പൊതിഞ്ഞു വച്ചിട്ടെന്തിനാണ്. ചത്തുപോകുമ്പോ കൊണ്ടാപോകാനാ? കുഴിവെട്ടാൻ വരെ കാശു വേണ്ടാ. അതും കടലമ്മ കൊണ്ടുപോയിക്കോള്ളുവല്ലാ. മനസ്സിലായാ.	അമരം
അച്ചൂട്ടി: നന്നായി വരും. ഇനി നീ, നിന്റെ അരയൻ. അച്ഛനെ ആരൊക്കെ കൈവിട്ടാലും വിടാത്ത ഒരാളുണ്ട്. കരയണ കണ്ടാ സമാധാനിപ്പിക്കും. ചിരിക്കണ കണ്ടാ കൂടെ ചിരിക്കും. കണ്ടാ, വിളിക്കണ കണ്ടാ. സമാധാനിപ്പിക്കാനാണ്. കരയെണ്ടെന്നു പറഞ്ഞു സമാധാനിപ്പിക്കാൻ.	അമരം
നടി കുളത്തിലേക്കു ചാടുന്നു. മുങ്ങി നിവരുന്നു. പ... പടവിലേക്കു കയറുന്നു. അവിടെ സോപ്പുപെട്ടിയിൽ വച്ചിരിക്കുകയാണ് നമ്മുടെ പരിമളാ സോപ്പ്. നടി അവളുടെ അർദ്ധനഗ്നമേനിയിൽ സോപ്പിങ്ങനെ തേയ്ക്കയാ. എന്നിട്ട് പറയുന്നു. എന്റെ മേനിയഴകിന്റെ രഹസ്യം, പരിമളാ സോപ്പ്.	ചിന്താവിഷ്ടയായ ശ്യാമള
ആർട്ടിസ്റ്റ് കുളത്തിലേക്ക് ചാടുകയാണല്ലോ, അപ്പോൾ ക്യാമറയും ഒപ്പം ചാടട്ടേ.	ചിന്താവിഷ്ടയായ ശ്യാമള
മോനേ ദിനോശാ, അതിമോഹമാണ്, അതിമോഹം	നരസിംഹം
ഭാസ്കരാ... കയ്യെട് മോനേ...	നരസിംഹം
മോനേ ദിനേശാ, ഇടഞ്ഞ കൊമ്പന്റെ കൃഷ്ണമണിക്ക് തോട്ടി കേറ്റി കളിക്കല്ലേ. ചവിട്ടിത്താഴ്ത്തും നിന്നെ ഞാൻ പാതാളത്തിലേക്ക്.	നരസിംഹം
നല്ലവരായ എന്റെ പോലീസ് സുഹൃത്തുക്കളെ, ഈ ചെറ്റയെ ഞാനടിക്കുന്ന ഓരോ അടിയും നിങ്ങൾക്കുള്ള മെഡലുകളാണ്.	നരസിംഹം
പശുവിന്റെ പാലുകുടിക്കാമെങ്കിൽ അതിന്റെ മാംസം കഴിക്കുന്നതിൽ എന്താണ് തെറ്റ്?	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
മുങ്ങിച്ചാകാൻ പോകുന്നവനെ രക്ഷിക്കണമെങ്കിൽ സ്വയം നീന്തൽ അറിയണം. അല്ലെങ്കിൽ അവനോടൊപ്പം നിങ്ങളും കൂടി മുങ്ങും. ഒരു കുരുടനെ വേറൊരു കുരുടൻ വഴി കാണിച്ചാൽ രണ്ടുപേരും കൂടെ വല്ല കുഴിയിലും പോയി വീഴും. അത്ര തന്നെ.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
പന്നിയുടെ ഇഷ്ടഭക്ഷണം മലമാണ്. അതിന് നെയ്യും പഞ്ചസാരയും കൊടുത്തിട്ട് കാര്യമില്ല. അതുപോലെ നിന്നെയൊന്നും ഉപദേശിച്ചിട്ട് ഒരു കാര്യവുമില്ല.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
ഒരു കിണർ കുഴിക്കുമ്പോൾ ആദ്യമായി പുറത്തേക്ക് വരുന്നത് വെള്ളമല്ല. മറിച്ച്, കല്ലുകളും മണ്ണിൻക്കട്ടകളുമാണ്. ചിലയിടത്ത് മുപ്പതടിയിൽ വെള്ളം കിട്ടും. ചിലയിടത്ത് അറുപതടി. തീർച്ചയായും എല്ലാ മണ്ണിനടിയിലും വെള്ളമുണ്ട്.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
ചന്ദനത്തടി ചുമക്കുന്ന കഴുതയ്ക്കും അതിന്റെ കനമേ അറിയൂ. ആ ചന്ദനത്തിന്റെ സുഗന്ധം അറിയില്ല.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
മുയൽ എത്ര മുക്കിയാലും ആനയോളം പിണ്ടമിടില്ലെന്നാണ്.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
അനുഭവിക്കാൻ യോഗമില്ലെങ്കിൽ ഉള്ളംകൈയിൽ കിട്ടിയാലും നഷ്ടപ്പെടും.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
പഞ്ചസാര എന്നെഴുതി വച്ചിട്ട് നക്കി നോക്കിയാൽ മധുരം കിട്ടില്ല. അതിന് പഞ്ചസാര തന്നെ കഴിക്കണം.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
ആകാശത്താണ് സൂര്യൻ എന്നറിയാൻ ടോർച്ച് അടിച്ചുനോക്കണ്ട കാര്യമില്ല.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
ഒരു മനുഷ്യന് കാണാൻ രണ്ടു കണ്ണും കേൾക്കാൻ രണ്ടു ചെവിയും ഉള്ളപ്പോൾ സംസാരിക്കാൻ ഒരു വായയെ ഉള്ളൂ. അത് കണ്ടതിന്റേയും കേട്ടതിന്റേയും പകുതി മാത്രം പറയാനാണ്.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
നേരേ പോ വളഞ്ഞു വാ.	ഏതോ സന്തോഷ് പണ്ഡിറ്റ് സിനിമ
അവന്മാർക്ക് ചേഞ്ച് വേണമത്രേ ചേഞ്ച്...	ചതിക്കാത്ത ചന്തു
ആകാശ ചരുവിലാരോ ഗുരുതിക്കിണ്ണം തട്ടിമറിച്ചു, കാലക്കെടുതിയിലാരോ ശാപത്തിൻ തിറ കെട്ടിത്തുള്ളി..	ആയുഷ്കാലം
ഇല്ല്യ സാർ. ഇന്നലെ ഞങ്ങൾ ഇല്ല സാർ	നാടോടിക്കാറ്റ്
അയാം ദി സോറി അളിയാ അയാം ദി സോറി!	തിളക്കം
കേട്ടറിവിനേക്കാൾ വലുതാണ് മുരുകൻ എന്ന സത്യം	പുലിമുരുകൻ
നാണമാണ്. മുത്തച്ഛന്റെ അതെ സ്വഭാവം. പക്ഷെ 16 മക്കളായിരുന്നു മൂപ്പർക്ക്.	ഹാപ്പി വെഡിങ് 
അരുണേട്ടാ... സന്തോഷായില്ലേ	ഡയമണ്ട് നെക്‌ളേസ്‌
ഇവന്റെ അച്ഛൻ കുവൈറ്റിൽ അല്ലെ. എല്ലാരും തിരിച്ചു വന്നിട്ടും അയാൾ വന്നില്ലല്ലോ...ഇതാ കാരണം. 	ഇൻ ഹരിഹർ നഗർ 
ചില പട്ടികൾ കൊരയ്ക്കും. ചിലത് കടിക്കും. മറ്റു ചിലത് കാക്കി ഇടും	Big B
ആ നിലവിളി ശബ്ദമിടൂ	മിന്നാരം
ചുമ്മാതല്ല ഉർവശി തിയേറ്റർസ് അടച്ചു പൂട്ടിയത്	രാംജി റാവു സ്‌പീക്കിങ്
തിരിച്ചു തല്ലാൻ കൂലിക്ക്  ആളെ വെക്കുന്നോടാ റാസ്കൽ! ഇതൂടി ആൺപിള്ളേർക്കു കൊടുത്തിട്ടു വേറെ വല്ല പണിക്ക് പോടാ 	മുംബൈ പോലീസ്
ഒന്ന് രണ്ടു മൂന്ന് നാല് അഞ്ച് ... അയ്യോ.. എന്റെ 5 വർഷം പോയി...	മീശമാധവൻ
അവളെ ഓർത്തു കുടിച്ച കള്ളും, നനഞ്ഞ മഴയും വേസ്റ്റ്	ബ്യൂട്ടിഫുൾ
അന്നും ഇന്നും എന്നും, പെണ്ണിന് പണം തന്നെ ആണ് കാമുകൻ 	സെക്കന്റ് ഷോ 
ഒന്നുമില്ലെങ്കിലും ഓനെക്കാളും  കൂടുതൽ മുടിയില്ലെടി എനിക്ക്	ഹണിബീ
എനിക്ക് നിന്റെ പുറകിൽ നടക്കാനല്ല, ഒപ്പം നടക്കാനാണ് ഇഷ്ടം	ബാംഗ്ലൂർ ഡേയ്സ്
VIP യോ!!! ചത്തവരൊക്കെ RIP അല്ലെ?	കല്യാണരാമൻ 
രാജപ്പൻ... വെറും കൺട്രികളായ എന്റെ അച്ഛൻ അമ്മമാർ എന്നോട് ചെയ്ത ചതി	ഉദയനാണ് താരം
ആദ്യം സ്വയം നന്നാവണം. പിന്നെ വീട്. എന്നിട്ട് വേണം നാട് നന്നാക്കാൻ	സന്ദേശം
അതെ.. ഇതൊരു വല്ലാത്ത ജന്മം തന്നെയാ. ഞാൻ ഇതുവരെ പറഞ്ഞില്ല എന്നെ ഉള്ളു 	പവിത്രം
ഈനാശു, നമ്മൾ സ്ഥിരമായിട്ടു വിളിക്കാറില്ല ആംബുലൻസ്'നെ  വിളിക്ക്	മകന്റെ അച്ഛൻ 
അശോകൻ കുടിക്കേണ്ട. അശോകന് ക്ഷീണം ആവാം. അവശതയോടെ കളിച്ചാൽ മതി	യോദ്ധ
അത്രയ്ക്കു ദണ്ണമാണെങ്കിൽ മൂത്തതിനെ അമ്മാവൻ തന്നെ കെട്ടിക്കോ	മേലേപ്പറമ്പിൽ ആൺവീട്
കുറച്ചു കോഴിക്കറി ഒഴിക്കട്ടെ ചേട്ടാ?	ആമേൻ
വെല്ലുവിളികൾ ആവാം. പക്ഷെ അത് നിന്നെക്കാൾ നാലഞ്ചു ഓണം കൂടുതൽ ഉണ്ടവനോട് ആവരുത്	റൺവേ
മേക്കപ്പിനൊക്കെ ഒരു പരിധിയില്ലേടാ രാജപ്പാ?	ഉദയനാണ് താരം
അച്ഛൻ ആയിരുന്നോ!! ഞാൻ കരുതി ഏതോ കുത്തക മുതലാളി ആയിരിക്കും എന്ന് 	സന്ദേശം
വന്ന ആദ്യ ദിവസം അല്ലെ? ലീവ് എടുക്കാമായിരുന്നില്ലേ? 	മേലേപ്പറമ്പിൽ ആൺവീട്
എല്ലാ ലോക മലയാളികളെ പോലെ ഞാനും ഇത്തവണ വെള്ളമടിച്ചു പാമ്പായിട്ടു ന്യൂ ഇയർ ആഘോഷിക്കുന്നു.. ഹാപ്പി ന്യൂ ഇയർ 	സാൾട്ട് ആൻഡ് പെപ്പർ
ഒരു ഗ്ലാസ് ബ്രാണ്ടി..	വടക്കുനോക്കിയന്ത്രം
ജോസെപ്പെ... കുട്ടിക്ക് മലയാളം അറിയാം	അരം + അരം = കിന്നരം
ഡമ്മി ഒന്നു പോരാ... രണ്ടെണ്ണം വേണം. ഒന്ന് ചത്തയാൾ, മറ്റേതു കൊന്നെയാൾ	പട്ടണ പ്രവേശം
നിന്റെ അപ്പൻ സദാശിവൻ ആണെന്ന് അമ്മ പറഞ്ഞ് കേട്ടറിവല്ലേ ഉള്ളു എന്നിട്ടും നീ വിശ്വസിച്ചില്ലേ	ക്ലാസ്സ്‌മേറ്റ്സ്
നീ പറിക്കുന്നതൊക്കെ ആവശ്യമില്ലാത്ത ആണികളാകും	ഫ്രണ്ട്സ്
ഭാനൂ ...ദേ തോറ്റു തുന്നം പാടി വന്നിട്ടുണ്ട്...നിന്റെ  മോ.....ന്‍ എന്തെങ്കിലും തിന്നാന്‍  കൊടുക്ക്‌......	യോദ്ധ
 അവസാന ശ്വാസം വരെ പോരാടി തോല്‍ക്കുന്നത് ജയിച്ചേനു തുല്യം ആണ് അമ്മേ..	യോദ്ധ
എന്‍റെ പൊന്നുമോളെ  എന്നെങ്കിലും എന്നെ നീ  ഓവറായിട്ട് കണ്ടിട്ടുണ്ടോ    എന്നും  ഒരേ  അബോധാവസ്ഥയില്‍  അങ്ങ്  പോവല്ലേ	ചോട്ടാ മുംബൈ
വഴി തരണേ വഴി തരണേ പാമ്പിനെ കുളിപ്പിക്കട്ടെ പാമ്പിനെ കുളിപ്പിക്കട്ടെ	ചോട്ടാ മുംബൈ
ആത്മാർത്ഥത പുഴുങ്ങിത്തിന്നാൽ ചോറാവില്ല....അതിന് അരിയെന്നൊരു സാധനം വേണം	പുതുക്കോട്ടയിലെ പുതുമണവാളൻ
"ഞാൻ ഗാനഭൂഷണം ഗിരീഷ് കൊച്ചിൻ. ഞാൻ ഗാനഭൂഷണം സതീഷ് കൊച്ചിൻ.
പക്ഷേ ഇവൻ ഗാനഭൂഷണം പാസ്സായിട്ടില്ല.
പിന്നീട് പാസ്സായി"	പുതുക്കോട്ടയിലെ പുതുമണവാളൻ
കല്യാണം കയിഞ്ഞ് സ്വത്ത്‌ അടിച്ചു മാറ്റുകയോ അതിന്റെ പാതി എനിക്ക് തരുവോ എന്ത് വേണേലും ചെയ്തോ	പുതുക്കോട്ടയിലെ പുതുമണവാളൻ
പെങ്ങളെ കെട്ടിയ സ്ത്രീധനത്തുക തരുമോ അളിയാ 	തിളക്കം
"പട്ടികളൊക്ക നിന്നെ വനജേ എന്നാണോ വിളിക്കുന്നത്??? 
ആ ചിലപ്പട്ടികൾ എന്നെ അങ്ങനെയാ വിളിക്കുന്നത്"	തിളക്കം
ചിത്രശലഭമാകാനും മേഘമാലകളാകാനും പാവയാകാനും പറവയാകാനും മാനാകാനും മനുഷ്യനാകാനും നിന്റെ ചുണ്ടിന്റെ മുത്തമാവാനും നിമിഷാർദ്ധം പോലുമാവശ്യമില്ലാത്ത ഗഗനചാരി...	ഞാൻ ഗന്ധർവ്വൻ
ഈ ഭൂമുഖത്തെ പൂക്കളും ഈ ഭൂമിയുടെ തേനും മാത്രം നുകർന്നു കഴിയാൻ അനുമതി കിട്ടിയ അരൂപിയായ ഒരു വർണ്ണശലഭം.	ഞാൻ ഗന്ധർവ്വൻ
മരണം രംഗബോധമില്ലാത്തൊരു കോമാളിയാണ്. ആഗ്രഹിച്ചിരിക്കുമ്പോൾ അവൻ വരില്ല. പ്രതീക്ഷിച്ചിരിക്കുമ്പോൾ അവൻ വരില്ല. വെടിയുണ്ടയുടെയും ബോംബിന്റെയും ഇടയിൽക്കിടന്നു യുദ്ധം ചെയ്യുന്ന പട്ടാളക്കാരൻ ലീവ് കിട്ടി നാട്ടിലെത്തുമ്പോൾ സ്വന്തം പുരേടത്തിലെ തേങ്ങ വീണായിരിക്കും മരിക്കുന്നത്.	അയാൾ കഥയെഴുതുകയാണ്
താനടക്കം ഉള്ള എന്റെ എല്ലാ ആരാധകന്മാരും വെറും കെഴങ്ങന്മാരാ	അയാൾ കഥയെഴുതുകയാണ്
എടോ തനിക്കൊരു സത്യം അറിയോ? പൂങ്കിളി വാരികയിലെ മന്ദാരപുഷ്പം എന്ന നോവൽ എഴുതുന്ന സി.വി. രാജമ്മ ഞാനാ. ക്രിസ്ത്യൻ പശ്ചാത്തലത്തിൽ നോവൽ എഴുതുന്ന മാത്യു പള്ളിപ്പറമ്പിൽ ആരാന്നാ. അതും ഞാനാ. അങ്ങനെ എത്ര എത്രയോ പേരുകളിൽ ഞാൻ എഴുതി കൊണ്ടിരിക്കും	അയാൾ കഥയെഴുതുകയാണ്
We are doing a car. K & K Automobiles. Continental exporters phone. Proprietor and mechanic ready. കുട്ടിക്ക് മലയാളം അറിയില്ല എന്ന് തോന്നുന്നു. എന്റെ ഇംഗ്ലീഷ് കറക്റ്റല്ലേ ജോസപ്പേ?	അരം + അരം = കിന്നരം
നമ്മൾ മോശക്കാരാവാൻ പാടില്ലല്ലോ. Car engine out completely.	അരം + അരം = കിന്നരം
"മുകുന്ദൻ: ഒന്നും വിചാരിക്കരുത്. ഞങ്ങൾ കൊക്കകോളയ്ക്കെതിരാണ്.
കരീം: എന്തേ, കൊക്കകോള നിങ്ങളെ പിടിച്ച് കടിച്ചാ."	അറബിക്കഥ
ഒരു വിറകുവെട്ടുകാരൻ. അയാൾക്കൊരേയൊരു മകൾ – സുമതി, പത്തൊൻപത് വയസ്സ്. ഇവൾ, സ്ഥലത്തെ ഒരു തയ്യൽക്കാരനുമായി പ്രണയത്തിലാണ്. ഈ തയ്യൽക്കാരൻ ബഹുമിടുക്കനും സുന്ദരനുമാണ്. അനീതി കണ്ടാൽ എതിർക്കും. ജനങ്ങളുടെ ഏതു കാര്യത്തിനും മുന്നിൽ കാണും. അങ്ങനെ നാട്ടുകാരുടെ കണ്ണിലുണ്ണിയാണ്. എല്ലാറ്റിലും ഉപരി ഈ തയ്യൽക്കാരൻ ഒരു നോവലിസ്റ്റുമാണ്. പക്ഷേ വിറകുവെട്ടുകാരന് തന്റെ മകളെ ഒരു വലിയ പണക്കാരനായ ഗൾഫുകാരനെ കൊണ്ട് കെട്ടിക്കാനാണ് താല്പര്യം.	അഴകിയ രാവണൻ
അങ്ങനെ നിവൃത്തിയില്ലാതെ തയ്യൽക്കാരൻ നോവലെഴുതാൻ തുടങ്ങുകയാണ്. അത്ഭുതമെന്ന് പറയട്ടെ, ഏറ്റവും നല്ല നോവലിനുള്ള സർക്കാർ അവാർഡ് അതിനു കിട്ടുകയാണ്. പത്തുലക്ഷം രൂപ.	അഴകിയ രാവണൻ
